year,nominal_revenue,real_revenue,nominal_expenditure,real_expenditure,nominal_balance,real_balance,nominal_reserve_fund,real_reserve_fund,fund_ratio,nominal_gdp,real_gdp
2023,10019599005.764967,10019599005.764967,2651540206.87046,2651540206.87046,7368058798.894506,7368058798.894506,98868058798.8945,98868058798.8945,37.28702983372285,2100000000000000.0,2100000000000000.0
2024,10413823138.485785,10189650820.436188,2997322726.0750914,2932801101.8347273,7416500412.410693,7256849718.60146,106284559211.30519,103996633279.16359,35.459831631304446,2186977799999999.8,2139899999999999.8
2025,10761912710.799627,10303568758.161568,3375747364.126118,3231976137.62022,7386165346.673509,7071592620.5413475,113670724557.9787,108829550819.33156,33.67275814711469,2277558046520399.5,2180558099999999.5
2026,11112226189.689655,10409943814.436544,3788970190.182892,3549510792.983636,7323255999.5067625,6860433021.4529085,120993980557.48546,113347273353.47986,31.933209944743624,2371889945691181.0,2221988703899999.2
2027,11463977909.512629,10508282927.826683,4239251528.6739926,3885846153.677902,7224726380.838635,6622436774.148781,128218706938.3241,117529749253.0919,30.245600212929567,2470128883461818.5,2264206489274099.0
2028,11705069352.321632,10498312889.200987,4721734191.661465,4234937994.098137,6983335160.660169,6263374895.10285,135202042098.98427,121263129545.8777,28.633979934268584,2572436681557039.5,2307226412570306.5
2029,11939175325.200377,10477772270.090199,5239637470.962562,4598284781.252735,6699537854.237815,5879487488.837463,141901579953.22208,124532256124.72562,27.082327878526616,2678981864033769.0,2351063714409142.0
2030,12165152671.033861,10446271115.820084,5794875127.6877575,4976085241.436124,6370277543.346105,5470185874.38396,148271857496.56818,127321708501.31703,25.586721754905334,2789939934878319.5,2395733924982915.5
2031,12379282792.427164,10403352525.61001,6313832302.136961,5306044326.485249,6065450490.290203,5097308199.124762,154337307986.85837,129702620883.91338,24.44431537002049,2903214620967106.5,2439815429202601.0
2032,12582774473.311584,10350786707.428986,6862376320.034495,5645097887.230453,5720398153.277088,4705688820.198533,160057706140.13547,131665967680.72455,23.323947664142512,3018717504990680.0,2483244143842407.5
2033,12753534172.799137,10271447329.060802,7665109606.189099,6173329566.9030485,5088424566.610038,4098117762.157754,165146130706.7455,133005468144.69598,21.545175371452,3136351130222557.5,2525955943116497.0
2034,12846332390.664377,10131399531.193888,8508714604.526819,6710490164.33766,4337617786.137559,3420909366.856228,169483748492.8831,133665198580.22873,19.918842782987937,3256008947634718.0,2567886811772230.5
2035,12912045135.689848,9973775319.389791,9408669249.39748,7267628958.991299,3503375886.2923665,2706146360.398493,172987124379.17545,133622109710.27971,18.3859289548576,3377575297703607.5,2608973000760586.0
2036,12948305715.911451,9797986313.112867,10367333755.083323,7844964157.044473,2580971960.8281307,1953022156.0683947,175568096340.00357,132852424301.71858,16.934739489207516,3500925428399838.0,2649151184972299.0
2037,12952627301.988533,9603425885.189875,11387092197.992348,8442696097.219967,1565535103.9961853,1160729787.9699078,177133631443.99976,131331633473.7612,15.555650939159875,3625925550709803.0,2688358622509889.0
2038,12922399593.845688,9389469080.98066,12466041440.670525,9057877356.241522,456358153.17516243,331591724.73913765,177589989597.17493,129037622177.26875,14.245900789145997,3752432932877891.5,2726533314949529.5
2039,12854996209.280375,9155551364.938866,13593637389.851383,9681624430.91883,-738641180.571009,-526073065.9799652,176851348416.6039,125956599132.87198,13.009862139520951,3880296034384485.0,2763614168032843.5
2040,12747996356.0567,8901317855.65843,14771467713.848593,10314211397.863508,-2023471357.7918923,-1412893542.2050781,174827877058.812,122073968352.76743,11.835511571738184,4009354680488112.5,2799541152217270.0
2041,12601299623.816364,8626359337.306433,15932707257.092503,10906911359.843147,-3331407633.2761393,-2280552022.5367146,171496469425.53586,117399809107.62743,10.763799689421493,4140252092096688.0,2834255462504764.0
2042,12408464220.188755,8327795808.096222,17146266282.27098,11507516315.97369,-4737802062.082224,-3179720507.877468,166758667363.45364,111918131558.42393,9.725654822932498,4272889208119097.5,2867699676962320.5
2043,12172866387.424107,8009487328.279045,18409433247.263252,12113015753.387877,-6236566859.839146,-4103528425.1088314,160522100503.6145,105620129965.50288,8.7195568895353,4407160478595033.0,2899817913344299.0
2044,12036671303.752934,7764582213.997877,19768251934.39287,12752048593.680416,-7731580630.639937,-4987466379.682539,152790519872.97458,98561680645.3203,7.729086030472382,4542953907261503.0,2930555983225748.5
2045,11858453650.956926,7499625558.489538,21187752560.051144,13399741256.608877,-9329298909.094217,-5900115698.119339,143461220963.88037,90728982973.7633,6.770950366598678,4680151115260800.0,2959861543058006.0
2046,11635558709.665453,7214372957.693224,22670149776.174778,14056129110.175995,-11034591066.509323,-6841756152.482771,132426629897.37105,82108227155.12831,5.841453682698867,4818627426459137.0,2987684241562751.5
2047,11364975402.326242,6908435012.832141,24217721810.8426,14721242357.885654,-12852746408.516361,-7812807345.053514,119573883488.85469,72685454571.73895,4.937453837434033,4958251974768217.0,3013975862888503.5
