year,nominal_revenue,real_revenue,nominal_expenditure,real_expenditure,nominal_balance,real_balance,nominal_reserve_fund,real_reserve_fund,fund_ratio,nominal_gdp,real_gdp
2023,10423275476.353212,10423275476.353212,2651540206.87046,2651540206.87046,7771735269.482752,7771735269.482752,99271735269.48276,99271735269.48276,37.4392720925965,2100000000000000.0,2100000000000000.0
2024,10850460395.557594,10637706270.154505,2991457123.871422,2932801101.8347273,7859003271.686173,7704905168.3197775,107130738541.16893,105030135824.67542,35.81222598387929,2186977799999999.8,2139899999999999.8
2025,11228802660.635332,10792774568.08471,3362547973.580077,3231976137.62022,7866254687.055254,7560798430.464489,114996993228.22418,110531519827.2051,34.19936135685458,2277558046520399.5,2180558099999999.5
2026,11609755703.130285,10940132097.694595,3766769249.600578,3549510792.983636,7842986453.529707,7390621304.710959,122839979681.75389,115754856429.42184,32.61149583154839,2371889945691181.0,2221988703899999.2
2027,11992434429.758251,11079155694.85505,4206164845.5532637,3885846153.677902,7786269584.204988,7193309541.177147,130626249265.95888,120678462903.35542,31.05590343280442,2470128883461818.5,2264206489274099.0
2028,12265714706.051512,11109435713.854744,4675713742.026068,4234937994.098137,7590000964.025443,6874497719.756607,138216250229.9843,125186716252.458,29.560460253944633,2572436681557039.5,2307226412570306.5
2029,12532111391.658842,11128156274.162624,5178415513.720413,4598284781.252735,7353695877.938429,6529871492.909889,145569946107.92273,129261946250.22163,28.11090491333295,2678981864033769.0,2351063714409142.0
2030,12790369850.096342,11134786661.237888,5715957797.838782,4976085241.436124,7074412052.257559,6158701419.8017645,152644358160.1803,132886099704.33278,26.7049484196499,2789939934878319.5,2395733924982915.5
2031,13039074471.039907,11128724510.263357,6216876611.14029,5306044326.485249,6822197859.899617,5822680183.778109,159466556020.07993,136103170089.98671,25.650590480487406,2903214620967106.5,2439815429202601.0
2032,13278978995.31535,11111255599.74254,6746414534.174623,5645097887.230453,6532564461.140727,5466157712.512088,165999120481.22064,138900638192.8912,24.60553226315043,3018717504990680.0,2483244143842407.5
2033,13488308596.181479,11065111025.068916,7525254294.843468,6173329566.9030485,5963054301.33801,4891781458.165868,171962174782.55865,141068877725.70627,22.851344027057312,3136351130222557.5,2525955943116497.0
2034,13621597579.466928,10955347466.567865,8343651067.072455,6710490164.33766,5277946512.394472,4244857302.2302055,177240121294.95312,142547678601.94223,21.242513603477132,3256008947634718.0,2567886811772230.5
2035,13728367565.526442,10824724137.294155,9217110793.16585,7267628958.991299,4511256772.360593,3557095178.3028564,181751378067.31372,143309721258.6384,19.71890998663873,3377575297703607.5,2608973000760586.0
2036,13805920224.346724,10672425372.08055,10148297649.225107,7844964157.044473,3657622575.121616,2827461215.0360765,185409000642.43533,143327187939.19138,18.269960839845155,3500925428399838.0,2649151184972299.0
2037,13851387715.241001,10497620805.270203,11139958203.275541,8442696097.219967,2711429511.9654593,2054924708.0502357,188120430154.4008,142571775628.82605,16.886996048071953,3625925550709803.0,2688358622509889.0
2038,13861724871.579163,10299465762.631529,12190710346.18854,9057877356.241522,1671014525.3906233,1241588406.390007,189791444679.7914,141017839022.88614,15.568530404721677,3752432932877891.5,2726533314949529.5
2039,13833828297.808739,10077194311.180286,13290795620.821407,9681624430.91883,543032676.9873314,395569880.26145554,190334477356.77875,138648353236.0322,14.320773773588098,3880296034384485.0,2763614168032843.5
2040,13764787089.431818,9830295619.572887,14442386005.595083,10314211397.863508,-677598916.1632657,-483915778.2906208,189656878440.61548,135445842296.25073,13.131962985004074,4009354680488112.5,2799541152217270.0
