year,nominal_revenue,real_revenue,nominal_expenditure,real_expenditure,nominal_balance,real_balance,nominal_reserve_fund,real_reserve_fund,fund_ratio,nominal_gdp,real_gdp,simulation
2081,7845340425.863225,2487721909.837517,42275862079.054756,13405484356.62836,-34430521653.19153,-10917762446.790844,0.0,0.0,0.0,1.1038003332025306e+16,3422124908727254.0,23
2082,7890757606.549971,2453062247.151516,42282035558.94228,13144550920.720572,-34391277952.39232,-10691488673.569056,0.0,0.0,0.0,1.1281280925463144e+16,3428969158544708.5,23
2083,7939308753.319341,2419760515.9550023,42281360312.71338,12886608825.081358,-34342051559.394043,-10466848309.126356,0.0,0.0,0.0,1.1529920357060352e+16,3435827096861798.0,23
2084,8023798025.446949,2397560144.9073844,42295045571.46997,12638019460.06105,-34271247546.02302,-10240459315.153666,0.0,0.0,0.0,1.1784039801729962e+16,3442698751055521.5,23
2085,8104120338.169779,2374079358.251086,42293891578.42051,12389877097.890406,-34189771240.250736,-10015797739.63932,0.0,0.0,0.0,1.204376003896009e+16,3449584148557632.5,23
2086,8180521131.137585,2349471329.9979157,42275855667.05145,12141758360.943811,-34095334535.913868,-9792287030.945896,0.0,0.0,0.0,1.2309204510218772e+16,3456483316854748.0,23
2087,8253278366.246605,2323889643.284666,42238935018.82198,11893288857.80144,-33985656652.57538,-9569399214.516773,0.0,0.0,0.0,1.2580499377623994e+16,3463396283488457.5,23
2088,8322704571.62444,2297488331.5215673,42181160698.79075,11644138474.63922,-33858456127.16631,-9346650143.117653,0.0,0.0,0.0,1.2857773583906828e+16,3470323076055434.5,23
2089,8394734260.6147,2271933506.664071,41976859990.48684,11360530513.082638,-33582125729.872147,-9088597006.418568,0.0,0.0,0.0,1.3141158913696134e+16,3477263722207545.5,23
2090,8462224219.855435,2245292989.7614465,41789172779.45399,11087975720.317278,-33326948559.59855,-8842682730.555832,0.0,0.0,0.0,1.3430790056153996e+16,3484218249651960.5,23
2091,8527290867.360314,2218193341.3844104,41616076622.312065,10825537148.204733,-33088785754.951748,-8607343806.820322,0.0,0.0,0.0,1.3726804668991632e+16,3491186686151264.5,23
2092,8590590694.440979,2190842593.1325283,41455699095.888885,10572370927.43006,-32865108401.447906,-8381528334.297531,0.0,0.0,0.0,1.4029343443896208e+16,3498169059523567.0,23
2093,8652590894.151712,2163386657.236718,41306547688.023155,10327777566.044561,-32653956793.871445,-8164390908.807843,0.0,0.0,0.0,1.433855017339968e+16,3505165397642614.0,23
2023,15556097770.050064,15556097770.050064,2651540206.87046,2651540206.87046,12904557563.179604,12904557563.179604,101954557563.1796,101954557563.1796,38.451069796717796,2100000000000000.0,2100000000000000.0,24
2024,12898316259.988214,12645408098.02766,2991457123.871422,2932801101.8347273,9906859136.11679,9712606996.192932,111861416699.29639,109668055587.54547,37.393621926471035,2186977799999999.8,2139899999999999.8,24
2025,14924196311.725636,14344671579.897766,3362547973.580077,3231976137.62022,11561648338.14556,11112695442.277546,123423065037.44194,118630396998.69467,36.70522056701972,2277558046520399.5,2180558099999999.5,24
2026,15840556372.690922,14926910061.638174,3766769249.600578,3549510792.983636,12073787123.090343,11377399268.654537,135496852160.53229,127681710051.68854,35.97163595165809,2371889945691181.0,2221988703899999.2,24
2027,17114442723.96078,15811099629.523922,4206164845.5532637,3885846153.677902,12908277878.407515,11925253475.84602,148405130038.9398,137103400585.34457,35.28276600852507,2470128883461818.5,2264206489274099.0,24
2028,12767506600.137474,11563924092.451311,4675713742.026068,4234937994.098137,8091792858.111407,7328986098.353174,156496922897.0512,141744084711.4361,33.47016766454962,2572436681557039.5,2307226412570306.5,24
2029,991120783.4077448,880086891.9560366,5178415513.720413,4598284781.252735,-4187294730.312669,-3718197889.2966986,152309628166.73853,135246591043.48376,29.412399944189154,2678981864033769.0,2351063714409142.0,24
2030,14755276114.903172,12845355810.08772,5715957797.838782,4976085241.436124,9039318317.06439,7869270568.651597,161348946483.80292,140463967670.1063,28.22780576595743,2789939934878319.5,2395733924982915.5,24
2031,16141706828.936646,13776791353.071095,6216876611.14029,5306044326.485249,9924830217.796356,8470747026.585846,171273776701.59927,146180519252.18024,27.549811169597024,2903214620967106.5,2439815429202601.0,24
2032,12326803272.270702,10314517549.448826,6746414534.174623,5645097887.230453,5580388738.09608,4669419662.218373,176854165439.69534,147983654223.17938,26.214541745667017,3018717504990680.0,2483244143842407.5,24
2033,-21543774148.28141,-17673398495.436974,7525254294.843468,6173329566.9030485,-29069028443.124878,-23846728062.340023,147785136996.57047,121235285881.95348,19.63855721099516,3136351130222557.5,2525955943116497.0,24
2034,18947254400.469845,15238576406.595577,8343651067.072455,6710490164.33766,10603603333.397388,8528086242.257917,158388740329.96786,127386209655.9378,18.983145274978746,3256008947634718.0,2567886811772230.5,24
2035,3632768343.67131,2864413047.4539046,9217110793.16585,7267628958.991299,-5584342449.494538,-4403215911.537394,152804397880.47333,120485224927.61732,16.57834014469829,3377575297703607.5,2608973000760586.0,24
2036,4300817777.344126,3324672026.32952,10148297649.225107,7844964157.044473,-5847479871.880981,-4520292130.714952,146956918008.59235,113602477406.16478,14.480942822938735,3500925428399838.0,2649151184972299.0,24
2037,11912051503.26602,9027846325.934704,11139958203.275541,8442696097.219967,772093299.9904779,585150228.7147369,147729011308.58282,111960128077.89589,13.26118182967197,3625925550709803.0,2688358622509889.0,24
2038,11334359106.039787,8421595770.767063,12190710346.18854,9057877356.241522,-856351240.1487526,-636281585.4744587,146872660068.43408,109128549863.44307,12.047916478825554,3752432932877891.5,2726533314949529.5,24
2039,2795754610.069378,2036555741.8773098,13290795620.821407,9681624430.91883,-10495041010.75203,-7645068689.041521,136377619057.68205,99343705686.88306,10.261057573109648,3880296034384485.0,2763614168032843.5,24
2040,13575887150.675848,9695390355.261456,14442386005.595083,10314211397.863508,-866498854.9192343,-618821042.6020527,135511120202.76282,96776968846.49898,9.382876219363258,4009354680488112.5,2799541152217270.0,24
2041,12712683534.241774,8900904557.470488,15577755222.343004,10906911359.843147,-2865071688.10123,-2006006802.3726597,132646048514.66159,92873374419.68517,8.515093902901286,4140252092096688.0,2834255462504764.0,24
2042,12949954937.41249,8889247406.67815,16764278337.156406,11507516315.97369,-3814323399.7439165,-2618268909.29554,128831725114.91768,88434058953.1409,7.6848953783697675,4272889208119097.5,2867699676962320.5,24
2043,13158806573.257248,8855499601.716,17999304216.191505,12113015753.387877,-4840497642.9342575,-3257516151.671877,123991227471.98343,83442541645.52509,6.888667805305803,4407160478595033.0,2899817913344299.0,24
2044,13481824617.469162,8894981848.575733,19327850869.192234,12752048593.680416,-5846026251.723073,-3857066745.104683,118145201220.26036,77949346632.86108,6.112692094938437,4542953907261503.0,2930555983225748.5,24
2045,2998798008.882925,1939739613.37921,20715727576.374176,13399741256.608877,-17716929567.491253,-11460001643.229668,100428271652.7691,64960926428.20276,4.847923940036038,4680151115260800.0,2959861543058006.0,24
2046,17898182175.249893,11350238142.464806,22165099651.215816,14056129110.175995,-4266917475.9659247,-2705890967.7111893,96161354176.80318,60981291805.03661,4.338412896398977,4818627426459137.0,2987684241562751.5,24
2047,12206637522.992786,7589128843.525206,23678194566.975796,14721242357.885654,-11471557043.98301,-7132113514.360449,84689797132.82016,52653466686.65584,3.5766999419346703,4958251974768217.0,3013975862888503.5,24
2048,19478096007.30491,11872500815.565954,25257306568.41237,15395108059.844007,-5779210561.10746,-3522607244.2780533,78910586571.7127,48098438526.95316,3.12426767905652,5098887833780542.0,3038690464964189.0,24
2049,11154718740.402367,6665828847.387806,26426239556.012993,15791773334.671999,-15271520815.610626,-9125944487.284193,63639065756.10208,38029387401.885574,2.4081771309615534,5240392168943620.0,3061784512497917.0,24
2050,10454646175.136272,6124980376.966507,27619987868.560837,16181502546.620905,-17165341693.424564,-10056522169.654398,46473724062.67752,27227190969.44911,1.6826120374794746,5382616412408749.0,3083217004085402.0,24
2051,13502416661.31605,7755444532.841354,28649725772.260815,16455673430.99807,-15147309110.944765,-8700228898.156715,31326414951.732758,17993095581.69535,1.0934280907520435,5527053541219325.0,3103874558012774.0,24
2052,10860378437.17147,6115612754.036868,29685296180.861214,16716155609.244026,-18824917743.68974,-10600542855.207157,12501497208.043018,7039746930.768677,0.4211343262966336,5673675217560791.0,3123739355184055.5,24
2053,8670030545.327188,4786471470.641768,30737513018.264668,16969286137.02498,-22067482472.93748,-12182814666.383213,0.0,0.0,0.0,5822450329115670.0,3142794165250678.0,24
2054,7888284026.906404,4269501936.5296617,31815284740.566,17219894637.130676,-23927000713.6596,-12950392700.601015,0.0,0.0,0.0,5973344951845031.0,3161022371409132.0,24
2055,7886934234.9734955,4185069967.731561,32919968659.37056,17468431721.424004,-25033034424.397064,-13283361753.692442,0.0,0.0,0.0,6126322316061783.0,3178407994451882.5,24
2056,7868772808.504798,4093561676.4783144,34024073163.715504,17700300335.28768,-26155300355.21071,-13606738658.809368,0.0,0.0,0.0,6281342775947411.0,3194935716023032.5,24
2057,7847044237.426676,4002213578.00459,35153007113.57718,17929023734.39247,-27305962876.15051,-13926810156.387882,0.0,0.0,0.0,6438363782660543.0,3210590901031545.0,24
2058,7821393618.092165,3910912783.9982615,36270772505.66472,18136387810.705532,-28449378887.57255,-14225475026.707272,0.0,0.0,0.0,6597339861181997.0,3225359619176290.0,24
2059,7789640003.953655,3818661862.8480887,37379420655.7838,18324257352.22037,-29589780651.830143,-14505595489.372282,0.0,0.0,0.0,6758222591036781.0,3239228665538748.0,24
2060,7751371314.38865,3725393789.4996853,38480251587.279205,18494029568.101227,-30728880272.890556,-14768635778.601542,0.0,0.0,0.0,6920960591028947.0,3252185580200903.0,24
2061,7706094689.418959,3631013086.850941,38911433433.107506,18334568898.78883,-31205338743.68855,-14703555811.93789,0.0,0.0,0.0,7086205446100355.0,3264543885405666.5,24
2062,7655387967.689451,3536392871.792754,39319640848.52517,18163638238.199387,-31664252880.835716,-14627245366.406631,0.0,0.0,0.0,7253950101420443.0,3276296243393127.0,24
2063,7598943935.531667,3441488873.9322677,39707069991.16333,17982951414.087185,-32108126055.631664,-14541462540.154917,0.0,0.0,0.0,7424185802400579.0,3287435650620664.0,24
2064,7536513092.073881,3346288767.959124,40075710374.27169,17794024617.88939,-32539197282.197815,-14447735849.930265,0.0,0.0,0.0,7596902060907626.0,3297955444702650.5,24
2065,7467712178.438597,3250725940.9620333,40427338374.061264,17598187294.37008,-32959626195.62267,-14347461353.408047,0.0,0.0,0.0,7772086622432155.0,3307849311036758.0,24
2066,7477281843.974076,3191070250.8598185,40822162586.67205,17421623435.402966,-33344880742.697975,-14230553184.543148,0.0,0.0,0.0,7949725434274463.0,3317111289107660.5,24
2067,7487824827.380432,3132911437.984845,41210658082.04892,17242569778.078228,-33722833254.66849,-14109658340.093384,0.0,0.0,0.0,8129802614811648.0,3325735778459340.0,24
2068,7499362510.660693,3076214522.735862,41594713742.823074,17062018578.621893,-34095351232.162384,-13985804055.886032,0.0,0.0,0.0,8312300423908941.0,3333717544327642.5,24
2069,7509783873.676159,3020087580.904511,41973981536.45151,16879993151.82674,-34464197662.77535,-13859905570.92223,0.0,0.0,0.0,8497199234538371.0,3341051722925163.0,24
2070,7519066059.297624,2964529849.4663877,42350061858.678925,16697289466.097525,-34830995799.3813,-13732759616.631138,0.0,0.0,0.0,8684477505667597.0,3347733826371013.5,24
2071,7543188230.104102,2915725939.419271,42377340431.39922,16380435827.693314,-34834152201.29512,-13464709888.274042,0.0,0.0,0.0,8875883389892511.0,3354429294023755.5,24
2072,7567761660.148653,2867867151.2773805,42370330036.539154,16056594163.165693,-34802568376.3905,-13188727011.888313,0.0,0.0,0.0,9071507859805742.0,3361138152611803.0,24
2073,7592831241.696972,2820948510.5751038,42328787908.50719,15726324924.649014,-34735956666.81021,-12905376414.07391,0.0,0.0,0.0,9271443893035860.0,3367860428917026.5,24
2074,7613644795.184413,2773216986.295911,42286468311.44284,15402550994.48944,-34672823516.25843,-12629334008.193531,0.0,0.0,0.0,9475786516438372.0,3374596149774860.5,24
2075,7637405641.284169,2727325204.5855594,42257150468.342674,15090070759.538347,-34619744827.05851,-12362745554.952787,0.0,0.0,0.0,9684632851260672.0,3381345342074410.0,24
2076,7664177923.620571,2683221189.631971,42242338701.88297,14789001434.214937,-34578160778.262405,-12105780244.582966,0.0,0.0,0.0,9898082159302458.0,3388108032758559.0,24
2077,7694067871.061477,2640868265.6625524,42238826968.390945,14497815666.427979,-34544759097.32947,-11856947400.765427,0.0,0.0,0.0,1.0116235890093484e+16,3394884248824076.0,24
2078,7727181729.064052,2600229488.900256,42243550902.01248,14215134394.746078,-34516369172.94843,-11614904905.845821,0.0,0.0,0.0,1.0339197729111144e+16,3401674017321724.0,24
2079,7763437385.213393,2561205560.063579,42253360575.077675,13939642540.6071,-34489923189.86428,-11378436980.54352,0.0,0.0,0.0,1.0567073647060754e+16,3408477365356367.5,24
2080,7802939238.153118,2523762218.996824,42265420422.80335,13670216821.826122,-34462481184.65023,-11146454602.829298,0.0,0.0,0.0,1.0799971950241974e+16,3415294320087080.0,24
2081,7845340425.863225,2487721909.837517,42275862079.054756,13405484356.62836,-34430521653.19153,-10917762446.790844,0.0,0.0,0.0,1.1038003332025306e+16,3422124908727254.0,24
2082,7890757606.549971,2453062247.151516,42282035558.94228,13144550920.720572,-34391277952.39232,-10691488673.569056,0.0,0.0,0.0,1.1281280925463144e+16,3428969158544708.5,24
2083,7939308753.319341,2419760515.9550023,42281360312.71338,12886608825.081358,-34342051559.394043,-10466848309.126356,0.0,0.0,0.0,1.1529920357060352e+16,3435827096861798.0,24
2084,8023798025.446949,2397560144.9073844,42295045571.46997,12638019460.06105,-34271247546.02302,-10240459315.153666,0.0,0.0,0.0,1.1784039801729962e+16,3442698751055521.5,24
2085,8104120338.169779,2374079358.251086,42293891578.42051,12389877097.890406,-34189771240.250736,-10015797739.63932,0.0,0.0,0.0,1.204376003896009e+16,3449584148557632.5,24
2086,8180521131.137585,2349471329.9979157,42275855667.05145,12141758360.943811,-34095334535.913868,-9792287030.945896,0.0,0.0,0.0,1.2309204510218772e+16,3456483316854748.0,24
2087,8253278366.246605,2323889643.284666,42238935018.82198,11893288857.80144,-33985656652.57538,-9569399214.516773,0.0,0.0,0.0,1.2580499377623994e+16,3463396283488457.5,24
2088,8322704571.62444,2297488331.5215673,42181160698.79075,11644138474.63922,-33858456127.16631,-9346650143.117653,0.0,0.0,0.0,1.2857773583906828e+16,3470323076055434.5,24
2089,8394734260.6147,2271933506.664071,41976859990.48684,11360530513.082638,-33582125729.872147,-9088597006.418568,0.0,0.0,0.0,1.3141158913696134e+16,3477263722207545.5,24
2090,8462224219.855435,2245292989.7614465,41789172779.45399,11087975720.317278,-33326948559.59855,-8842682730.555832,0.0,0.0,0.0,1.3430790056153996e+16,3484218249651960.5,24
2091,8527290867.360314,2218193341.3844104,41616076622.312065,10825537148.204733,-33088785754.951748,-8607343806.820322,0.0,0.0,0.0,1.3726804668991632e+16,3491186686151264.5,24
2092,8590590694.440979,2190842593.1325283,41455699095.888885,10572370927.43006,-32865108401.447906,-8381528334.297531,0.0,0.0,0.0,1.4029343443896208e+16,3498169059523567.0,24
2093,8652590894.151712,2163386657.236718,41306547688.023155,10327777566.044561,-32653956793.871445,-8164390908.807843,0.0,0.0,0.0,1.433855017339968e+16,3505165397642614.0,24
2023,16738698435.309181,16738698435.309181,2651540206.87046,2651540206.87046,14087158228.43872,14087158228.43872,103137158228.43872,103137158228.43872,38.89707497596979,2100000000000000.0,2100000000000000.0,25
2024,611073724.8482736,599091887.1061506,2991457123.871422,2932801101.8347273,-2380383399.023148,-2333709214.7285767,100756774829.41557,98781151793.54468,33.68150391506206,2186977799999999.8,2139899999999999.8,25
2025,10680195777.93836,10265470759.264091,3362547973.580077,3231976137.62022,7317647804.358284,7033494621.643871,108074422633.77386,103877761085.90337,32.14063367509607,2277558046520399.5,2180558099999999.5,25
2026,19460019224.61045,18337610746.06529,3766769249.600578,3549510792.983636,15693249975.009874,14788099953.081654,123767672608.78374,116629042194.16339,32.85777928178315,2371889945691181.0,2221988703899999.2,25
2027,18476371226.557262,17069311047.222824,4206164845.5532637,3885846153.677902,14270206381.004,13183464893.544922,138037878989.78775,127525663123.11688,32.8179907489172,2470128883461818.5,2264206489274099.0,25
2028,26156937869.872482,23691144519.5504,4675713742.026068,4234937994.098137,21481224127.846416,19456206525.452263,159519103117.63416,144481366450.07663,34.11652464603442,2572436681557039.5,2307226412570306.5,25
2029,18740484970.981335,16641014342.521854,5178415513.720413,4598284781.252735,13562069457.260921,12042729561.26912,173081172574.89508,153691128041.73642,33.42357756273319,2678981864033769.0,2351063714409142.0,25
2030,22317504021.486736,19428730287.16223,5715957797.838782,4976085241.436124,16601546223.647955,14452645045.726109,189682718798.54303,165130221557.2324,33.184765442156085,2789939934878319.5,2395733924982915.5,25
2031,35675469312.8718,30448669546.22439,6216876611.14029,5306044326.485249,29458592701.731518,25142625219.73914,219141311500.27454,187034999295.45715,35.24942269363779,2903214620967106.5,2439815429202601.0,25
2032,17988333492.48114,15051832774.107101,6746414534.174623,5645097887.230453,11241918958.306519,9406734886.876648,230383230458.58105,192774381254.9719,34.1489882205655,3018717504990680.0,2483244143842407.5,25
2033,-11067626270.086205,-9079308394.318823,7525254294.843468,6173329566.9030485,-18592880564.929672,-15252637961.22187,211790349893.65137,173741853465.22113,28.14394591805044,3136351130222557.5,2525955943116497.0,25
2034,-1316783178.5281866,-1059040040.9900007,8343651067.072455,6710490164.33766,-9660434245.600641,-7769530205.327661,202129915648.05072,162565620250.77148,24.22559548849545,3256008947634718.0,2567886811772230.5,25
2035,22438390123.126495,17692517483.12408,9217110793.16585,7267628958.991299,13221279329.960646,10424888524.132782,215351194978.01135,169802947593.5166,23.364284081047,3377575297703607.5,2608973000760586.0,25
2036,4065699787.586703,3142918173.015593,10148297649.225107,7844964157.044473,-6082597861.638403,-4702045984.028879,209268597116.37296,161771432048.83054,20.62105432356451,3500925428399838.0,2649151184972299.0,25
2037,24004376984.469574,18192317797.331444,11139958203.275541,8442696097.219967,12864418781.19403,9749621700.111477,222133015897.567,168349064885.23944,19.94020191496338,3625925550709803.0,2688358622509889.0,25
2038,39484326357.91192,29337436087.602486,12190710346.18854,9057877356.241522,27293616011.723377,20279558731.360962,249426631909.29037,185327661560.0271,20.460385393971265,3752432932877891.5,2726533314949529.5,25
2039,10390309399.2628,7568777385.088647,13290795620.821407,9681624430.91883,-2900486221.5586066,-2112847045.830184,246526145687.73178,179580938797.33365,18.548637171240753,3880296034384485.0,2763614168032843.5,25
2040,25441192178.41366,18169146998.29877,14442386005.595083,10314211397.863508,10998806172.818575,7854935600.435263,257524951860.55035,183914679519.3898,17.83119158848014,4009354680488112.5,2799541152217270.0,25
2041,23546165432.594345,16486068472.122414,15577755222.343004,10906911359.843147,7968410210.25134,5579157112.279266,265493362070.8017,185887666445.01434,17.04310783430513,4140252092096688.0,2834255462504764.0,25
2042,26618644095.330276,18271856090.410606,16764278337.156406,11507516315.97369,9854365758.17387,6764339774.436916,275347727828.9756,189007150014.6471,16.42466930525091,4272889208119097.5,2867699676962320.5,25
2043,-8323259567.922573,-5601315087.229248,17999304216.191505,12113015753.387877,-26322563784.114082,-17714330840.617126,249025164044.8615,167586796624.72314,13.83526613327907,4407160478595033.0,2899817913344299.0,25
2044,27311794049.143684,18019661226.298954,19327850869.192234,12752048593.680416,7983943179.9514475,5267612632.618538,257009107224.81296,169568393637.24905,13.297345316052416,4542953907261503.0,2930555983225748.5,25
2045,12160577588.72718,7865936285.32266,20715727576.374176,13399741256.608877,-8555149987.6469965,-5533804971.286217,248453957237.16595,160709718202.48737,11.993494137300885,4680151115260800.0,2959861543058006.0,25
2046,14476799629.036161,9180548154.076012,22165099651.215816,14056129110.175995,-7688300022.179657,-4875580956.099983,240765657214.9863,152682966301.24057,10.862376483914415,4818627426459137.0,2987684241562751.5,25
2047,21747634297.851517,13520971554.810093,23678194566.975796,14721242357.885654,-1930560269.1242769,-1200270803.0755615,238835096945.86203,148488911845.19952,10.086710634558584,4958251974768217.0,3013975862888503.5,25
2048,-17924339818.523434,-10925438453.229282,25257306568.41237,15395108059.844007,-43181646386.9358,-26320546513.073288,195653450558.92624,119256818041.04388,7.746409936030827,5098887833780542.0,3038690464964189.0,25
2049,7411275726.884823,4428824848.56197,26426239556.012993,15791773334.671999,-19014963829.12817,-11362948486.11003,176638486729.79807,105555500573.73692,6.684208184649033,5240392168943620.0,3061784512497917.0,25
2050,13295667888.759651,7789427165.023601,27619987868.560837,16181502546.620905,-14324319979.801186,-8392075381.597304,162314166749.9969,95093709494.61536,5.876692181127102,5382616412408749.0,3083217004085402.0,25
2051,-6568754709.469982,-3772925549.3267765,28649725772.260815,16455673430.99807,-35218480481.73079,-20228598980.324844,127095686268.2661,73000527975.1804,4.436192069640068,5527053541219325.0,3103874558012774.0,25
2052,23102461142.423096,13009280185.731812,29685296180.861214,16716155609.244026,-6582835038.438117,-3706875423.5122147,120512851229.82799,67862269650.19408,4.059681617983161,5673675217560791.0,3123739355184055.5,25
2053,22213943254.156025,12263671400.071226,30737513018.264668,16969286137.02498,-8523569764.108644,-4705614736.953754,111989281465.71935,61826022175.00121,3.643407369983828,5822450329115670.0,3142794165250678.0,25
2054,11953712242.61013,6469898572.929242,31815284740.566,17219894637.130676,-19861572497.955875,-10749996064.201435,92127708967.76347,49863751166.19192,2.895705938796652,5973344951845031.0,3161022371409132.0,25
2055,7871514416.675884,4176887698.608656,32919968659.37056,17468431721.424004,-25048454242.694675,-13291544022.815348,67079254725.0688,35594486532.274765,2.037646372605975,6126322316061783.0,3178407994451882.5,25
2056,2854722284.9025927,1485108545.7487493,34024073163.715504,17700300335.28768,-31169350878.812912,-16215191789.538933,35909903846.25589,18681363634.259857,1.055426364546838,6281342775947411.0,3194935716023032.5,25
2057,11832892823.925417,6035108621.041452,35153007113.57718,17929023734.39247,-23320114289.651764,-11893915113.351019,12589789556.604126,6421147273.178252,0.3581426054370626,6438363782660543.0,3210590901031545.0,25
2058,8744731909.670288,4372607426.25932,36270772505.66472,18136387810.705532,-27526040595.99443,-13763780384.446213,0.0,0.0,0.0,6597339861181997.0,3225359619176290.0,25
2059,7789640003.953655,3818661862.8480887,37379420655.7838,18324257352.22037,-29589780651.830143,-14505595489.372282,0.0,0.0,0.0,6758222591036781.0,3239228665538748.0,25
2060,7751371314.38865,3725393789.4996853,38480251587.279205,18494029568.101227,-30728880272.890556,-14768635778.601542,0.0,0.0,0.0,6920960591028947.0,3252185580200903.0,25
2061,7706094689.418959,3631013086.850941,38911433433.107506,18334568898.78883,-31205338743.68855,-14703555811.93789,0.0,0.0,0.0,7086205446100355.0,3264543885405666.5,25
2062,7655387967.689451,3536392871.792754,39319640848.52517,18163638238.199387,-31664252880.835716,-14627245366.406631,0.0,0.0,0.0,7253950101420443.0,3276296243393127.0,25
2063,7598943935.531667,3441488873.9322677,39707069991.16333,17982951414.087185,-32108126055.631664,-14541462540.154917,0.0,0.0,0.0,7424185802400579.0,3287435650620664.0,25
2064,7536513092.073881,3346288767.959124,40075710374.27169,17794024617.88939,-32539197282.197815,-14447735849.930265,0.0,0.0,0.0,7596902060907626.0,3297955444702650.5,25
2065,7467712178.438597,3250725940.9620333,40427338374.061264,17598187294.37008,-32959626195.62267,-14347461353.408047,0.0,0.0,0.0,7772086622432155.0,3307849311036758.0,25
2066,7477281843.974076,3191070250.8598185,40822162586.67205,17421623435.402966,-33344880742.697975,-14230553184.543148,0.0,0.0,0.0,7949725434274463.0,3317111289107660.5,25
2067,7487824827.380432,3132911437.984845,41210658082.04892,17242569778.078228,-33722833254.66849,-14109658340.093384,0.0,0.0,0.0,8129802614811648.0,3325735778459340.0,25
2068,7499362510.660693,3076214522.735862,41594713742.823074,17062018578.621893,-34095351232.162384,-13985804055.886032,0.0,0.0,0.0,8312300423908941.0,3333717544327642.5,25
2069,7509783873.676159,3020087580.904511,41973981536.45151,16879993151.82674,-34464197662.77535,-13859905570.92223,0.0,0.0,0.0,8497199234538371.0,3341051722925163.0,25
2070,7519066059.297624,2964529849.4663877,42350061858.678925,16697289466.097525,-34830995799.3813,-13732759616.631138,0.0,0.0,0.0,8684477505667597.0,3347733826371013.5,25
2071,7543188230.104102,2915725939.419271,42377340431.39922,16380435827.693314,-34834152201.29512,-13464709888.274042,0.0,0.0,0.0,8875883389892511.0,3354429294023755.5,25
2072,7567761660.148653,2867867151.2773805,42370330036.539154,16056594163.165693,-34802568376.3905,-13188727011.888313,0.0,0.0,0.0,9071507859805742.0,3361138152611803.0,25
2073,7592831241.696972,2820948510.5751038,42328787908.50719,15726324924.649014,-34735956666.81021,-12905376414.07391,0.0,0.0,0.0,9271443893035860.0,3367860428917026.5,25
2074,7613644795.184413,2773216986.295911,42286468311.44284,15402550994.48944,-34672823516.25843,-12629334008.193531,0.0,0.0,0.0,9475786516438372.0,3374596149774860.5,25
2075,7637405641.284169,2727325204.5855594,42257150468.342674,15090070759.538347,-34619744827.05851,-12362745554.952787,0.0,0.0,0.0,9684632851260672.0,3381345342074410.0,25
2076,7664177923.620571,2683221189.631971,42242338701.88297,14789001434.214937,-34578160778.262405,-12105780244.582966,0.0,0.0,0.0,9898082159302458.0,3388108032758559.0,25
2077,7694067871.061477,2640868265.6625524,42238826968.390945,14497815666.427979,-34544759097.32947,-11856947400.765427,0.0,0.0,0.0,1.0116235890093484e+16,3394884248824076.0,25
2078,7727181729.064052,2600229488.900256,42243550902.01248,14215134394.746078,-34516369172.94843,-11614904905.845821,0.0,0.0,0.0,1.0339197729111144e+16,3401674017321724.0,25
2079,7763437385.213393,2561205560.063579,42253360575.077675,13939642540.6071,-34489923189.86428,-11378436980.54352,0.0,0.0,0.0,1.0567073647060754e+16,3408477365356367.5,25
2080,7802939238.153118,2523762218.996824,42265420422.80335,13670216821.826122,-34462481184.65023,-11146454602.829298,0.0,0.0,0.0,1.0799971950241974e+16,3415294320087080.0,25
2081,7845340425.863225,2487721909.837517,42275862079.054756,13405484356.62836,-34430521653.19153,-10917762446.790844,0.0,0.0,0.0,1.1038003332025306e+16,3422124908727254.0,25
2082,7890757606.549971,2453062247.151516,42282035558.94228,13144550920.720572,-34391277952.39232,-10691488673.569056,0.0,0.0,0.0,1.1281280925463144e+16,3428969158544708.5,25
2083,7939308753.319341,2419760515.9550023,42281360312.71338,12886608825.081358,-34342051559.394043,-10466848309.126356,0.0,0.0,0.0,1.1529920357060352e+16,3435827096861798.0,25
2084,8023798025.446949,2397560144.9073844,42295045571.46997,12638019460.06105,-34271247546.02302,-10240459315.153666,0.0,0.0,0.0,1.1784039801729962e+16,3442698751055521.5,25
2085,8104120338.169779,2374079358.251086,42293891578.42051,12389877097.890406,-34189771240.250736,-10015797739.63932,0.0,0.0,0.0,1.204376003896009e+16,3449584148557632.5,25
2086,8180521131.137585,2349471329.9979157,42275855667.05145,12141758360.943811,-34095334535.913868,-9792287030.945896,0.0,0.0,0.0,1.2309204510218772e+16,3456483316854748.0,25
2087,8253278366.246605,2323889643.284666,42238935018.82198,11893288857.80144,-33985656652.57538,-9569399214.516773,0.0,0.0,0.0,1.2580499377623994e+16,3463396283488457.5,25
2088,8322704571.62444,2297488331.5215673,42181160698.79075,11644138474.63922,-33858456127.16631,-9346650143.117653,0.0,0.0,0.0,1.2857773583906828e+16,3470323076055434.5,25
2089,8394734260.6147,2271933506.664071,41976859990.48684,11360530513.082638,-33582125729.872147,-9088597006.418568,0.0,0.0,0.0,1.3141158913696134e+16,3477263722207545.5,25
2090,8462224219.855435,2245292989.7614465,41789172779.45399,11087975720.317278,-33326948559.59855,-8842682730.555832,0.0,0.0,0.0,1.3430790056153996e+16,3484218249651960.5,25
