year,nominal_revenue,real_revenue,nominal_expenditure,real_expenditure,nominal_balance,real_balance,nominal_reserve_fund,real_reserve_fund,fund_ratio,nominal_gdp,real_gdp,simulation
2093,8652590894.151712,2163386657.236718,41306547688.023155,10327777566.044561,-32653956793.871445,-8164390908.807843,0.0,0.0,0.0,1.433855017339968e+16,3505165397642614.0,26
2023,11310283860.129986,11310283860.129986,2651540206.87046,2651540206.87046,8658743653.259525,8658743653.259525,97708743653.25952,97708743653.25952,36.849806538888004,2100000000000000.0,2100000000000000.0,27
2024,3903010837.4163113,3826481213.1532464,2991457123.871422,2932801101.8347273,911553713.5448896,893680111.3185191,98620297366.80441,96686566045.88667,32.96731100700987,2186977799999999.8,2139899999999999.8,27
2025,7684929789.074197,7386514599.263934,3362547973.580077,3231976137.62022,4322381815.49412,4154538461.643714,102942679182.29854,98945289487.02281,30.61448639279823,2277558046520399.5,2180558099999999.5,27
2026,14993398982.178421,14128614731.681652,3766769249.600578,3549510792.983636,11226629732.577845,10579103938.698017,114169308914.87639,107584289710.28903,30.309610530823655,2371889945691181.0,2221988703899999.2,27
2027,15303112308.676455,14137710310.340794,4206164845.5532637,3885846153.677902,11096947463.123192,10251864156.662891,125266256377.99957,115726657990.27957,29.781585120333652,2470128883461818.5,2264206489274099.0,27
2028,10946840817.496056,9914890998.70988,4675713742.026068,4234937994.098137,6271127075.469988,5679953004.611744,131537383453.46956,119137460838.21916,28.132043728680475,2572436681557039.5,2307226412570306.5,27
2029,10052796302.225546,8926595427.323458,5178415513.720413,4598284781.252735,4874380788.505132,4328310646.070723,136411764241.97469,121129742840.40323,26.34237516872611,2678981864033769.0,2351063714409142.0,27
2030,23126545009.821762,20133049154.47315,5715957797.838782,4976085241.436124,17410587211.98298,15156963913.037025,153822351453.95767,133911613756.56961,26.911036941546048,2789939934878319.5,2395733924982915.5,27
2031,23406817468.074142,19977493329.205784,6216876611.14029,5306044326.485249,17189940856.933853,14671449002.720535,171012292310.89154,145957344842.49466,27.5077507577434,2903214620967106.5,2439815429202601.0,27
2032,11503704906.416899,9625785657.489475,6746414534.174623,5645097887.230453,4757290372.242275,3980687770.2590227,175769582683.13382,147076123890.35184,26.053777423956948,3018717504990680.0,2483244143842407.5,27
2033,4979268438.851474,4084734398.4338245,7525254294.843468,6173329566.9030485,-2545985855.9919944,-2088595168.469224,173223596827.1418,142103683155.40512,23.018969198933235,3136351130222557.5,2525955943116497.0,27
2034,-1615658467.5742714,-1299414389.2680902,8343651067.072455,6710490164.33766,-9959309534.646727,-8009904553.60575,163264287292.4951,131307431873.26201,19.567487420082127,3256008947634718.0,2567886811772230.5,27
2035,51807188.62080739,40849614.67357826,9217110793.16585,7267628958.991299,-9165303604.545042,-7226779344.31772,154098983687.95004,121505997002.01758,16.71879476616564,3377575297703607.5,2608973000760586.0,27
2036,7006581948.533839,5416315735.855447,10148297649.225107,7844964157.044473,-3141715700.691268,-2428648421.189026,150957267987.2588,116694878051.37724,14.875132086688986,3500925428399838.0,2649151184972299.0,27
2037,12671519149.858873,9603427887.270273,11139958203.275541,8442696097.219967,1531560946.5833318,1160731790.0503063,152488828933.84213,115567474977.67505,13.688456110096089,3625925550709803.0,2688358622509889.0,27
2038,18468436361.10208,13722320256.154408,12190710346.18854,9057877356.241522,6277726014.913541,4664442899.912886,158766554948.75568,117965888956.45705,13.023568802813406,3752432932877891.5,2726533314949529.5,27
2039,21072427145.01042,15350121338.581036,13290795620.821407,9681624430.91883,7781631524.189016,5668496907.662205,166548186472.9447,121321329217.91423,12.5310922855536,3880296034384485.0,2763614168032843.5,27
2040,28097602247.809753,20066255620.416344,14442386005.595083,10314211397.863508,13655216242.21467,9752044222.552835,180203402715.15936,128694523847.95892,12.477398308378358,4009354680488112.5,2799541152217270.0,27
2041,28280438412.427456,19800814082.599003,15577755222.343004,10906911359.843147,12702683190.084452,8893902722.755856,192906085905.2438,135065004534.48027,12.38343285999004,4140252092096688.0,2834255462504764.0,27
2042,8991988668.727526,6172377613.719832,16764278337.156406,11507516315.97369,-7772289668.428881,-5335138702.253858,185133796236.8149,127081532409.9817,11.043350182660932,4272889208119097.5,2867699676962320.5,27
2043,11876993746.873207,7992876315.149324,17999304216.191505,12113015753.387877,-6122310469.318298,-4120139438.238552,179011485767.4966,120469598218.60625,9.945466981243893,4407160478595033.0,2899817913344299.0,27
2044,21656459976.96257,14288408569.703716,19327850869.192234,12752048593.680416,2328609107.7703347,1536359976.0233002,181340094875.26694,119643809209.95097,9.382320678204076,4542953907261503.0,2930555983225748.5,27
2045,2245763419.4568815,1452647445.4413753,20715727576.374176,13399741256.608877,-18469964156.917294,-11947093811.167501,162870130718.34964,105350758355.4511,7.862148704064799,4680151115260800.0,2959861543058006.0,27
2046,-2508818204.0855546,-1590981910.5483732,22165099651.215816,14056129110.175995,-24673917855.301373,-15647111020.72437,138196212863.04828,87637946190.50221,6.234856375006996,4818627426459137.0,2987684241562751.5,27
2047,5501208274.774494,3420219394.054282,23678194566.975796,14721242357.885654,-18176986292.201298,-11301022963.831371,120019226570.84698,74618532124.89629,5.068765958120766,4958251974768217.0,3013975862888503.5,27
2048,6033260294.543771,3677458399.456965,25257306568.41237,15395108059.844007,-19224046273.8686,-11717649660.387043,100795180296.9784,61437773991.47207,3.9907335338375396,5098887833780542.0,3038690464964189.0,27
2049,14611895156.080677,8731765857.405684,26426239556.012993,15791773334.671999,-11814344399.932316,-7060007477.266315,88980835897.04608,53173104279.07885,3.367139532222983,5240392168943620.0,3061784512497917.0,27
2050,5004402492.489276,2931889473.0112233,27619987868.560837,16181502546.620905,-22615585376.071564,-13249613073.609682,66365250520.97452,38880881317.64409,2.4027979605493046,5382616412408749.0,3083217004085402.0,27
2051,10578903483.44095,6076252958.417581,28649725772.260815,16455673430.99807,-18070822288.819866,-10379420472.58049,48294428232.15465,27739090623.149006,1.6856855320728477,5527053541219325.0,3103874558012774.0,27
2052,9490619116.438826,5344284423.233768,29685296180.861214,16716155609.244026,-20194677064.422386,-11371871186.010258,28099751167.73226,15823315699.429945,0.9465882030123994,5673675217560791.0,3123739355184055.5,27
2053,9816820113.856493,5419580607.212631,30737513018.264668,16969286137.02498,-20920692904.408173,-11549705529.81235,7179058263.324089,3963349077.47191,0.23356015364867647,5822450329115670.0,3142794165250678.0,27
2054,7335962287.303198,3970560021.053512,31815284740.566,17219894637.130676,-24479322453.262806,-13249334616.077164,0.0,0.0,0.0,5973344951845031.0,3161022371409132.0,27
2055,7886934234.9734955,4185069967.731561,32919968659.37056,17468431721.424004,-25033034424.397064,-13283361753.692442,0.0,0.0,0.0,6126322316061783.0,3178407994451882.5,27
2056,7868772808.504798,4093561676.4783144,34024073163.715504,17700300335.28768,-26155300355.21071,-13606738658.809368,0.0,0.0,0.0,6281342775947411.0,3194935716023032.5,27
2057,7847044237.426676,4002213578.00459,35153007113.57718,17929023734.39247,-27305962876.15051,-13926810156.387882,0.0,0.0,0.0,6438363782660543.0,3210590901031545.0,27
2058,7821393618.092165,3910912783.9982615,36270772505.66472,18136387810.705532,-28449378887.57255,-14225475026.707272,0.0,0.0,0.0,6597339861181997.0,3225359619176290.0,27
2059,7789640003.953655,3818661862.8480887,37379420655.7838,18324257352.22037,-29589780651.830143,-14505595489.372282,0.0,0.0,0.0,6758222591036781.0,3239228665538748.0,27
2060,7751371314.38865,3725393789.4996853,38480251587.279205,18494029568.101227,-30728880272.890556,-14768635778.601542,0.0,0.0,0.0,6920960591028947.0,3252185580200903.0,27
2061,7706094689.418959,3631013086.850941,38911433433.107506,18334568898.78883,-31205338743.68855,-14703555811.93789,0.0,0.0,0.0,7086205446100355.0,3264543885405666.5,27
2062,7655387967.689451,3536392871.792754,39319640848.52517,18163638238.199387,-31664252880.835716,-14627245366.406631,0.0,0.0,0.0,7253950101420443.0,3276296243393127.0,27
2063,7598943935.531667,3441488873.9322677,39707069991.16333,17982951414.087185,-32108126055.631664,-14541462540.154917,0.0,0.0,0.0,7424185802400579.0,3287435650620664.0,27
2064,7536513092.073881,3346288767.959124,40075710374.27169,17794024617.88939,-32539197282.197815,-14447735849.930265,0.0,0.0,0.0,7596902060907626.0,3297955444702650.5,27
2065,7467712178.438597,3250725940.9620333,40427338374.061264,17598187294.37008,-32959626195.62267,-14347461353.408047,0.0,0.0,0.0,7772086622432155.0,3307849311036758.0,27
2066,7477281843.974076,3191070250.8598185,40822162586.67205,17421623435.402966,-33344880742.697975,-14230553184.543148,0.0,0.0,0.0,7949725434274463.0,3317111289107660.5,27
2067,7487824827.380432,3132911437.984845,41210658082.04892,17242569778.078228,-33722833254.66849,-14109658340.093384,0.0,0.0,0.0,8129802614811648.0,3325735778459340.0,27
2068,7499362510.660693,3076214522.735862,41594713742.823074,17062018578.621893,-34095351232.162384,-13985804055.886032,0.0,0.0,0.0,8312300423908941.0,3333717544327642.5,27
2069,7509783873.676159,3020087580.904511,41973981536.45151,16879993151.82674,-34464197662.77535,-13859905570.92223,0.0,0.0,0.0,8497199234538371.0,3341051722925163.0,27
2070,7519066059.297624,2964529849.4663877,42350061858.678925,16697289466.097525,-34830995799.3813,-13732759616.631138,0.0,0.0,0.0,8684477505667597.0,3347733826371013.5,27
2071,7543188230.104102,2915725939.419271,42377340431.39922,16380435827.693314,-34834152201.29512,-13464709888.274042,0.0,0.0,0.0,8875883389892511.0,3354429294023755.5,27
2072,7567761660.148653,2867867151.2773805,42370330036.539154,16056594163.165693,-34802568376.3905,-13188727011.888313,0.0,0.0,0.0,9071507859805742.0,3361138152611803.0,27
2073,7592831241.696972,2820948510.5751038,42328787908.50719,15726324924.649014,-34735956666.81021,-12905376414.07391,0.0,0.0,0.0,9271443893035860.0,3367860428917026.5,27
2074,7613644795.184413,2773216986.295911,42286468311.44284,15402550994.48944,-34672823516.25843,-12629334008.193531,0.0,0.0,0.0,9475786516438372.0,3374596149774860.5,27
2075,7637405641.284169,2727325204.5855594,42257150468.342674,15090070759.538347,-34619744827.05851,-12362745554.952787,0.0,0.0,0.0,9684632851260672.0,3381345342074410.0,27
2076,7664177923.620571,2683221189.631971,42242338701.88297,14789001434.214937,-34578160778.262405,-12105780244.582966,0.0,0.0,0.0,9898082159302458.0,3388108032758559.0,27
2077,7694067871.061477,2640868265.6625524,42238826968.390945,14497815666.427979,-34544759097.32947,-11856947400.765427,0.0,0.0,0.0,1.0116235890093484e+16,3394884248824076.0,27
2078,7727181729.064052,2600229488.900256,42243550902.01248,14215134394.746078,-34516369172.94843,-11614904905.845821,0.0,0.0,0.0,1.0339197729111144e+16,3401674017321724.0,27
2079,7763437385.213393,2561205560.063579,42253360575.077675,13939642540.6071,-34489923189.86428,-11378436980.54352,0.0,0.0,0.0,1.0567073647060754e+16,3408477365356367.5,27
2080,7802939238.153118,2523762218.996824,42265420422.80335,13670216821.826122,-34462481184.65023,-11146454602.829298,0.0,0.0,0.0,1.0799971950241974e+16,3415294320087080.0,27
2081,7845340425.863225,2487721909.837517,42275862079.054756,13405484356.62836,-34430521653.19153,-10917762446.790844,0.0,0.0,0.0,1.1038003332025306e+16,3422124908727254.0,27
2082,7890757606.549971,2453062247.151516,42282035558.94228,13144550920.720572,-34391277952.39232,-10691488673.569056,0.0,0.0,0.0,1.1281280925463144e+16,3428969158544708.5,27
2083,7939308753.319341,2419760515.9550023,42281360312.71338,12886608825.081358,-34342051559.394043,-10466848309.126356,0.0,0.0,0.0,1.1529920357060352e+16,3435827096861798.0,27
2084,8023798025.446949,2397560144.9073844,42295045571.46997,12638019460.06105,-34271247546.02302,-10240459315.153666,0.0,0.0,0.0,1.1784039801729962e+16,3442698751055521.5,27
2085,8104120338.169779,2374079358.251086,42293891578.42051,12389877097.890406,-34189771240.250736,-10015797739.63932,0.0,0.0,0.0,1.204376003896009e+16,3449584148557632.5,27
2086,8180521131.137585,2349471329.9979157,42275855667.05145,12141758360.943811,-34095334535.913868,-9792287030.945896,0.0,0.0,0.0,1.2309204510218772e+16,3456483316854748.0,27
2087,8253278366.246605,2323889643.284666,42238935018.82198,11893288857.80144,-33985656652.57538,-9569399214.516773,0.0,0.0,0.0,1.2580499377623994e+16,3463396283488457.5,27
2088,8322704571.62444,2297488331.5215673,42181160698.79075,11644138474.63922,-33858456127.16631,-9346650143.117653,0.0,0.0,0.0,1.2857773583906828e+16,3470323076055434.5,27
2089,8394734260.6147,2271933506.664071,41976859990.48684,11360530513.082638,-33582125729.872147,-9088597006.418568,0.0,0.0,0.0,1.3141158913696134e+16,3477263722207545.5,27
2090,8462224219.855435,2245292989.7614465,41789172779.45399,11087975720.317278,-33326948559.59855,-8842682730.555832,0.0,0.0,0.0,1.3430790056153996e+16,3484218249651960.5,27
2091,8527290867.360314,2218193341.3844104,41616076622.312065,10825537148.204733,-33088785754.951748,-8607343806.820322,0.0,0.0,0.0,1.3726804668991632e+16,3491186686151264.5,27
2092,8590590694.440979,2190842593.1325283,41455699095.888885,10572370927.43006,-32865108401.447906,-8381528334.297531,0.0,0.0,0.0,1.4029343443896208e+16,3498169059523567.0,27
2093,8652590894.151712,2163386657.236718,41306547688.023155,10327777566.044561,-32653956793.871445,-8164390908.807843,0.0,0.0,0.0,1.433855017339968e+16,3505165397642614.0,27
2023,7013854751.740177,7013854751.740177,2651540206.87046,2651540206.87046,4362314544.869717,4362314544.869717,93412314544.86972,93412314544.86972,35.22945430087282,2100000000000000.0,2100000000000000.0,28
2024,12110131281.10827,11872677726.576736,2991457123.871422,2932801101.8347273,9118674157.236849,8939876624.742008,102530988702.10657,100520577158.92801,34.274597447485775,2186977799999999.8,2139899999999999.8,28
2025,4009839329.757492,3854132381.543149,3362547973.580077,3231976137.62022,647291356.1774151,622156243.9229288,103178280058.28398,99171741693.85234,30.68455256816185,2277558046520399.5,2180558099999999.5,28
2026,22268576162.584827,20984176676.5656,3766769249.600578,3549510792.983636,18501806912.98425,17434665883.581966,121680086971.26823,114661863622.65291,32.30356809994958,2371889945691181.0,2221988703899999.2,28
2027,10967764973.81048,10132519504.788624,4206164845.5532637,3885846153.677902,6761600128.257216,6246673351.110722,128441687099.52545,118660265138.02533,30.536531927728262,2470128883461818.5,2264206489274099.0,28
2028,11819806593.714321,10705562998.157852,4675713742.026068,4234937994.098137,7144092851.688253,6470625004.059715,135585779951.2137,122804218276.63356,28.997878705136905,2572436681557039.5,2307226412570306.5,28
2029,22616942332.33102,20083197543.665375,5178415513.720413,4598284781.252735,17438526818.610607,15484912762.41264,153024306769.8243,135881205190.48476,29.550411002048882,2678981864033769.0,2351063714409142.0,28
2030,6076416087.163235,5289885874.173285,5715957797.838782,4976085241.436124,360458289.3244519,313800632.7371607,153384765059.14877,133530668466.54575,26.834481723630628,2789939934878319.5,2395733924982915.5,28
2031,26546010117.188225,22656764028.53543,6216876611.14029,5306044326.485249,20329133506.04793,17350719702.050182,173713898565.19672,148263139767.2911,27.942310814712208,2903214620967106.5,2439815429202601.0,28
2032,24959840741.248905,20885278175.582935,6746414534.174623,5645097887.230453,18213426207.07428,15240180288.352482,191927324772.271,160596199668.04965,28.448789175352978,3018717504990680.0,2483244143842407.5,28
2033,895761330.7879804,734836284.8058262,7525254294.843468,6173329566.9030485,-6629492964.055488,-5438493282.097222,185297831808.2155,152008761294.42203,24.623464476833323,3136351130222557.5,2525955943116497.0,28
2034,20772471043.22469,16706530690.70124,8343651067.072455,6710490164.33766,12428819976.152235,9996040526.36358,197726651784.36774,159024237873.83615,23.697857232390746,3256008947634718.0,2567886811772230.5,28
2035,-6223382429.433432,-4907094574.643049,9217110793.16585,7267628958.991299,-15440493222.599281,-12174723533.634348,182286158561.76846,143731392028.95013,19.77693039091241,3377575297703607.5,2608973000760586.0,28
2036,9390879004.427395,7259454909.513783,10148297649.225107,7844964157.044473,-757418644.7977127,-585509247.5306892,181528739916.97076,140327620192.61652,17.88760501430816,3500925428399838.0,2649151184972299.0,28
2037,9260204839.917028,7018077970.744714,11139958203.275541,8442696097.219967,-1879753363.3585136,-1424618126.475253,179648986553.61224,136151480101.58014,16.12654044795151,3625925550709803.0,2688358622509889.0,28
2038,15103733981.844864,11222296826.338879,12190710346.18854,9057877356.241522,2913023635.6563234,2164419470.097357,182562010189.26855,135646262706.94061,14.975502247606686,3752432932877891.5,2726533314949529.5,28
2039,-12380098724.925138,-9018231089.540646,13290795620.821407,9681624430.91883,-25670894345.746544,-18699855520.459476,156891115843.522,114286676545.16858,11.804493900856908,3880296034384485.0,2763614168032843.5,28
2040,4549487008.587963,3249073299.9541135,14442386005.595083,10314211397.863508,-9892898997.00712,-7065138097.909395,146998216846.5149,104980623220.88332,10.178250102826967,4009354680488112.5,2799541152217270.0,28
2041,2903993690.0693765,2033258406.9430876,15577755222.343004,10906911359.843147,-12673761532.273626,-8873652952.900059,134324455314.24127,94048526675.41693,8.62283771936416,4140252092096688.0,2834255462504764.0,28
2042,10926508827.419344,7500291756.041461,16764278337.156406,11507516315.97369,-5837769509.737063,-4007224559.932229,128486685804.50421,88197213357.14319,7.664313561277843,4272889208119097.5,2867699676962320.5,28
2043,7865251990.503421,5293089117.279889,17999304216.191505,12113015753.387877,-10134052225.688086,-6819926636.107987,118352633578.81613,79647929596.38533,6.575400479778018,4407160478595033.0,2899817913344299.0,28
2044,10959129641.196936,7230568710.137577,19327850869.192234,12752048593.680416,-8368721227.995299,-5521479883.542839,109983912350.82083,72564725603.10945,5.690436722384405,4542953907261503.0,2930555983225748.5,28
2045,-7747224572.645906,-5011207274.645344,20715727576.374176,13399741256.608877,-28462952149.02008,-18410948531.25422,81520960201.80075,52730939314.9315,3.9352207109912754,4680151115260800.0,2959861543058006.0,28
2046,10918551209.02448,6924063861.887393,22165099651.215816,14056129110.175995,-11246548442.191338,-7132065248.288602,70274411759.6094,44564934080.075615,3.170498344939977,4818627426459137.0,2987684241562751.5,28
2047,8644641383.648567,5374559303.739698,23678194566.975796,14721242357.885654,-15033553183.327229,-9346683054.145956,55240858576.28218,34344428789.065434,2.3329844013245475,4958251974768217.0,3013975862888503.5,28
2048,6508991350.797407,3967431164.3125815,25257306568.41237,15395108059.844007,-18748315217.61496,-11427676895.531425,36492543358.66722,22243331721.199394,1.4448311525151305,5098887833780542.0,3038690464964189.0,28
2049,10476728741.457066,6260676068.695065,26426239556.012993,15791773334.671999,-15949510814.555927,-9531097265.976934,20543032544.111294,12276090695.983257,0.7773725240236444,5240392168943620.0,3061784512497917.0,28
2050,8008231997.137161,4691719166.289342,27619987868.560837,16181502546.620905,-19611755871.423676,-11489783380.331562,931276672.6876183,545599654.946139,0.03371749028708546,5382616412408749.0,3083217004085402.0,28
2051,7791563954.693001,4475276062.827253,28649725772.260815,16455673430.99807,-20858161817.567814,-11980397368.170816,0.0,0.0,0.0,5527053541219325.0,3103874558012774.0,28
2052,7886919888.633799,4441221651.716035,29685296180.861214,16716155609.244026,-21798376292.227417,-12274933957.527992,0.0,0.0,0.0,5673675217560791.0,3123739355184055.5,28
2053,7888196595.752931,4354843707.065633,30737513018.264668,16969286137.02498,-22849316422.511734,-12614442429.959347,0.0,0.0,0.0,5822450329115670.0,3142794165250678.0,28
2054,7888284026.906404,4269501936.5296617,31815284740.566,17219894637.130676,-23927000713.6596,-12950392700.601015,0.0,0.0,0.0,5973344951845031.0,3161022371409132.0,28
2055,7886934234.9734955,4185069967.731561,32919968659.37056,17468431721.424004,-25033034424.397064,-13283361753.692442,0.0,0.0,0.0,6126322316061783.0,3178407994451882.5,28
2056,7868772808.504798,4093561676.4783144,34024073163.715504,17700300335.28768,-26155300355.21071,-13606738658.809368,0.0,0.0,0.0,6281342775947411.0,3194935716023032.5,28
2057,7847044237.426676,4002213578.00459,35153007113.57718,17929023734.39247,-27305962876.15051,-13926810156.387882,0.0,0.0,0.0,6438363782660543.0,3210590901031545.0,28
2058,7821393618.092165,3910912783.9982615,36270772505.66472,18136387810.705532,-28449378887.57255,-14225475026.707272,0.0,0.0,0.0,6597339861181997.0,3225359619176290.0,28
2059,7789640003.953655,3818661862.8480887,37379420655.7838,18324257352.22037,-29589780651.830143,-14505595489.372282,0.0,0.0,0.0,6758222591036781.0,3239228665538748.0,28
2060,7751371314.38865,3725393789.4996853,38480251587.279205,18494029568.101227,-30728880272.890556,-14768635778.601542,0.0,0.0,0.0,6920960591028947.0,3252185580200903.0,28
2061,7706094689.418959,3631013086.850941,38911433433.107506,18334568898.78883,-31205338743.68855,-14703555811.93789,0.0,0.0,0.0,7086205446100355.0,3264543885405666.5,28
2062,7655387967.689451,3536392871.792754,39319640848.52517,18163638238.199387,-31664252880.835716,-14627245366.406631,0.0,0.0,0.0,7253950101420443.0,3276296243393127.0,28
2063,7598943935.531667,3441488873.9322677,39707069991.16333,17982951414.087185,-32108126055.631664,-14541462540.154917,0.0,0.0,0.0,7424185802400579.0,3287435650620664.0,28
2064,7536513092.073881,3346288767.959124,40075710374.27169,17794024617.88939,-32539197282.197815,-14447735849.930265,0.0,0.0,0.0,7596902060907626.0,3297955444702650.5,28
2065,7467712178.438597,3250725940.9620333,40427338374.061264,17598187294.37008,-32959626195.62267,-14347461353.408047,0.0,0.0,0.0,7772086622432155.0,3307849311036758.0,28
2066,7477281843.974076,3191070250.8598185,40822162586.67205,17421623435.402966,-33344880742.697975,-14230553184.543148,0.0,0.0,0.0,7949725434274463.0,3317111289107660.5,28
2067,7487824827.380432,3132911437.984845,41210658082.04892,17242569778.078228,-33722833254.66849,-14109658340.093384,0.0,0.0,0.0,8129802614811648.0,3325735778459340.0,28
2068,7499362510.660693,3076214522.735862,41594713742.823074,17062018578.621893,-34095351232.162384,-13985804055.886032,0.0,0.0,0.0,8312300423908941.0,3333717544327642.5,28
2069,7509783873.676159,3020087580.904511,41973981536.45151,16879993151.82674,-34464197662.77535,-13859905570.92223,0.0,0.0,0.0,8497199234538371.0,3341051722925163.0,28
2070,7519066059.297624,2964529849.4663877,42350061858.678925,16697289466.097525,-34830995799.3813,-13732759616.631138,0.0,0.0,0.0,8684477505667597.0,3347733826371013.5,28
2071,7543188230.104102,2915725939.419271,42377340431.39922,16380435827.693314,-34834152201.29512,-13464709888.274042,0.0,0.0,0.0,8875883389892511.0,3354429294023755.5,28
2072,7567761660.148653,2867867151.2773805,42370330036.539154,16056594163.165693,-34802568376.3905,-13188727011.888313,0.0,0.0,0.0,9071507859805742.0,3361138152611803.0,28
2073,7592831241.696972,2820948510.5751038,42328787908.50719,15726324924.649014,-34735956666.81021,-12905376414.07391,0.0,0.0,0.0,9271443893035860.0,3367860428917026.5,28
2074,7613644795.184413,2773216986.295911,42286468311.44284,15402550994.48944,-34672823516.25843,-12629334008.193531,0.0,0.0,0.0,9475786516438372.0,3374596149774860.5,28
2075,7637405641.284169,2727325204.5855594,42257150468.342674,15090070759.538347,-34619744827.05851,-12362745554.952787,0.0,0.0,0.0,9684632851260672.0,3381345342074410.0,28
2076,7664177923.620571,2683221189.631971,42242338701.88297,14789001434.214937,-34578160778.262405,-12105780244.582966,0.0,0.0,0.0,9898082159302458.0,3388108032758559.0,28
2077,7694067871.061477,2640868265.6625524,42238826968.390945,14497815666.427979,-34544759097.32947,-11856947400.765427,0.0,0.0,0.0,1.0116235890093484e+16,3394884248824076.0,28
2078,7727181729.064052,2600229488.900256,42243550902.01248,14215134394.746078,-34516369172.94843,-11614904905.845821,0.0,0.0,0.0,1.0339197729111144e+16,3401674017321724.0,28
2079,7763437385.213393,2561205560.063579,42253360575.077675,13939642540.6071,-34489923189.86428,-11378436980.54352,0.0,0.0,0.0,1.0567073647060754e+16,3408477365356367.5,28
2080,7802939238.153118,2523762218.996824,42265420422.80335,13670216821.826122,-34462481184.65023,-11146454602.829298,0.0,0.0,0.0,1.0799971950241974e+16,3415294320087080.0,28
2081,7845340425.863225,2487721909.837517,42275862079.054756,13405484356.62836,-34430521653.19153,-10917762446.790844,0.0,0.0,0.0,1.1038003332025306e+16,3422124908727254.0,28
2082,7890757606.549971,2453062247.151516,42282035558.94228,13144550920.720572,-34391277952.39232,-10691488673.569056,0.0,0.0,0.0,1.1281280925463144e+16,3428969158544708.5,28
2083,7939308753.319341,2419760515.9550023,42281360312.71338,12886608825.081358,-34342051559.394043,-10466848309.126356,0.0,0.0,0.0,1.1529920357060352e+16,3435827096861798.0,28
2084,8023798025.446949,2397560144.9073844,42295045571.46997,12638019460.06105,-34271247546.02302,-10240459315.153666,0.0,0.0,0.0,1.1784039801729962e+16,3442698751055521.5,28
2085,8104120338.169779,2374079358.251086,42293891578.42051,12389877097.890406,-34189771240.250736,-10015797739.63932,0.0,0.0,0.0,1.204376003896009e+16,3449584148557632.5,28
2086,8180521131.137585,2349471329.9979157,42275855667.05145,12141758360.943811,-34095334535.913868,-9792287030.945896,0.0,0.0,0.0,1.2309204510218772e+16,3456483316854748.0,28
2087,8253278366.246605,2323889643.284666,42238935018.82198,11893288857.80144,-33985656652.57538,-9569399214.516773,0.0,0.0,0.0,1.2580499377623994e+16,3463396283488457.5,28
2088,8322704571.62444,2297488331.5215673,42181160698.79075,11644138474.63922,-33858456127.16631,-9346650143.117653,0.0,0.0,0.0,1.2857773583906828e+16,3470323076055434.5,28
2089,8394734260.6147,2271933506.664071,41976859990.48684,11360530513.082638,-33582125729.872147,-9088597006.418568,0.0,0.0,0.0,1.3141158913696134e+16,3477263722207545.5,28
2090,8462224219.855435,2245292989.7614465,41789172779.45399,11087975720.317278,-33326948559.59855,-8842682730.555832,0.0,0.0,0.0,1.3430790056153996e+16,3484218249651960.5,28
2091,8527290867.360314,2218193341.3844104,41616076622.312065,10825537148.204733,-33088785754.951748,-8607343806.820322,0.0,0.0,0.0,1.3726804668991632e+16,3491186686151264.5,28
2092,8590590694.440979,2190842593.1325283,41455699095.888885,10572370927.43006,-32865108401.447906,-8381528334.297531,0.0,0.0,0.0,1.4029343443896208e+16,3498169059523567.0,28
2093,8652590894.151712,2163386657.236718,41306547688.023155,10327777566.044561,-32653956793.871445,-8164390908.807843,0.0,0.0,0.0,1.433855017339968e+16,3505165397642614.0,28
2023,10506083182.315594,10506083182.315594,2651540206.87046,2651540206.87046,7854542975.445133,7854542975.445133,96904542975.44513,96904542975.44513,36.54651086351766,2100000000000000.0,2100000000000000.0,29
2024,13509175019.82761,13244289235.125107,2991457123.871422,2932801101.8347273,10517717895.956186,10311488133.290379,107422260871.40132,105315942030.78561,35.90967759965077,2186977799999999.8,2139899999999999.8,29
2025,2703521107.122922,2598540087.584508,3362547973.580077,3231976137.62022,-659026866.457155,-633436050.0357122,106763234004.94417,102617487509.55803,31.750694664818187,2277558046520399.5,2180558099999999.5,29
2026,-520855374.36795664,-490813652.3357878,3766769249.600578,3549510792.983636,-4287624623.9685345,-4040324445.3194237,102475609380.97563,96565055466.01198,27.205173078186824,2371889945691181.0,2221988703899999.2,29
2027,2058071199.9493763,1901339664.510131,4206164845.5532637,3885846153.677902,-2148093645.603887,-1984506489.1677713,100327515735.37175,92687116516.72632,23.85249257204874,2470128883461818.5,2264206489274099.0,29
2028,13623477144.535742,12339202986.819708,4675713742.026068,4234937994.098137,8947763402.509674,8104264992.721571,109275279137.88142,98973987067.94345,23.370823186992315,2572436681557039.5,2307226412570306.5,29
2029,7075847559.030445,6283150137.131057,5178415513.720413,4598284781.252735,1897432045.3100312,1684865355.8783216,111172711183.19145,98718186010.72484,21.46848025011416,2678981864033769.0,2351063714409142.0,29
2030,5450960668.75414,4745389293.408023,5715957797.838782,4976085241.436124,-264997129.08464277,-230695948.02810097,110907714054.10681,96551839356.6041,19.403172307542455,2789939934878319.5,2395733924982915.5,29
2031,17048552799.50199,14550775657.101166,6216876611.14029,5306044326.485249,10831676188.361698,9244731330.615917,121739390242.4685,103903397366.50227,19.582082427744893,2903214620967106.5,2439815429202601.0,29
