year,nominal_revenue,real_revenue,nominal_expenditure,real_expenditure,nominal_balance,real_balance,nominal_reserve_fund,real_reserve_fund,fund_ratio,nominal_gdp,real_gdp
2045,15308862331.09005,9681762781.977558,21187314409.20979,13399464157.473946,-5878452078.119738,-3717701375.4963875,179962081054.35214,113813171797.93289,8.493859938007315,4680151115260800.0,2959861543058006.0
2046,15205432079.802048,9427794637.436794,22669519315.705147,14055738206.99064,-7464087235.903099,-4627943569.553846,172497993818.44904,106953597408.81172,7.609247969318197,4818627426459137.0,2987684241562751.5
2047,15027336148.545202,9134676629.124802,24216844167.9578,14720708864.532656,-9189508019.412598,-5586032235.407854,163308485799.03644,99270435812.44678,6.743590728271519,4958251974768217.0,3013975862888503.5
2048,14765254302.014061,8799377221.647017,25831624584.968044,15394398519.780293,-11066370282.953981,-6595021298.133276,152242115516.08246,90728935380.73611,5.893633016201207,5098887833780542.0,3038690464964189.0
2049,14435568766.752,8434216267.453447,27026839042.66889,15790871090.340324,-12591270275.91689,-7356654822.886877,139650845240.16556,81593281824.89363,5.167117213362998,5240392168943620.0,3061784512497917.0
2050,14022606794.918425,8032290692.687167,28247365206.024742,16180375871.304447,-14224758411.106318,-8148085178.61728,125426086829.05923,71845328375.2,4.440275612052756,5382616412408749.0,3083217004085402.0
2051,13539861157.944954,7603695215.498011,29300081413.93188,16454296411.310495,-15760220255.986927,-8850601195.812485,109665866573.07231,61585995250.46202,3.7428519403678977,5527053541219325.0,3103874558012774.0
2052,12950434600.088179,7130084235.668409,30358769847.25229,16714542251.787064,-17408335247.16411,-9584458016.118654,92257531325.9082,50793968700.02058,3.038908749929413,5673675217560791.0,3123739355184055.5
2053,12259385446.977564,6617269856.241438,31434430278.926395,16967417235.759212,-19175044831.94883,-10350147379.517775,73082486493.95938,39447861149.91418,2.324918436423955,5822450329115670.0,3142794165250678.0
2054,11455706668.215237,6062222314.37415,32536169368.37567,17217749867.538578,-21080462700.160435,-11155527553.164429,52002023793.79895,27518846123.22202,1.5982835350108422,5973344951845031.0,3161022371409132.0
2055,10526778973.902948,5461416608.584408,33665370874.557198,17465989937.11859,-23138591900.65425,-12004573328.534184,28863431893.1447,14974687576.585443,0.8573626591162377,6126322316061783.0,3178407994451882.5
2056,9443092519.510826,4803124847.098403,34793927099.47412,17697547221.349453,-25350834579.963295,-12894422374.251049,3512597313.181404,1786643877.3033087,0.10095432180274051,6281342775947411.0,3194935716023032.5
2057,8203491036.242779,4090799241.351839,35947843364.89826,17925954903.305695,-27744352328.655483,-13835155661.953856,0.0,0.0,0.0,6438363782660543.0,3210590901031545.0
2058,8005517241.900537,3913800499.2847886,37090310400.682396,18133003899.49021,-29084793158.78186,-14219203400.205423,0.0,0.0,0.0,6597339861181997.0,3225359619176290.0
2059,7974032476.902346,3821968606.564715,38223438029.27266,18320564984.65664,-30249405552.37032,-14498596378.091925,0.0,0.0,0.0,6758222591036781.0,3239228665538748.0
2060,7935973699.292713,3729144081.985921,39348560755.81531,18490037648.472786,-31412587056.5226,-14760893566.486866,0.0,0.0,0.0,6920960591028947.0,3252185580200903.0
2061,7890842381.357381,3635232063.5773044,39788928236.224266,18330360778.897923,-31898085854.866886,-14695128715.320618,0.0,0.0,0.0,7086205446100355.0,3264543885405666.5
2062,7840257982.932461,3541106213.521466,40205822235.332115,18159234969.97261,-32365564252.399654,-14618128756.451145,0.0,0.0,0.0,7253950101420443.0,3276296243393127.0
2063,7783912217.01769,3446722806.3246417,40601494641.29757,17978375609.770836,-32817582424.27988,-14531652803.446194,0.0,0.0,0.0,7424185802400579.0,3287435650620664.0
2064,7721554951.9637,3352069566.1511493,40977987128.5484,17789300780.77185,-33256432176.584698,-14437231214.6207,0.0,0.0,0.0,7596902060907626.0,3297955444702650.5
2065,7652800063.539169,3257080195.7632294,41337124235.40842,17593341989.74057,-33684324171.869247,-14336261793.97734,0.0,0.0,0.0,7772086622432155.0,3307849311036758.0
2066,7664322018.866581,3198023542.1123114,41740448647.66785,17416666093.22766,-34076126628.80126,-14218642551.115349,0.0,0.0,0.0,7949725434274463.0,3317111289107660.5
2067,7676929435.870546,3140474634.2877684,42137284583.17789,17237500291.837597,-34460355147.307335,-14097025657.549828,0.0,0.0,0.0,8129802614811648.0,3325735778459340.0
2068,7690648694.226681,3084398923.486842,42529560901.32678,17056835785.373344,-34838912207.100105,-13972436861.886501,0.0,0.0,0.0,8312300423908941.0,3333717544327642.5
2069,7703306248.483706,3028897393.5203824,42916904187.42618,16874689261.74993,-35213597938.942474,-13845791868.229548,0.0,0.0,0.0,8497199234538371.0,3341051722925163.0
2070,7714882468.036622,2973969704.89792,43300947634.7765,16691855902.2415,-35586065166.739876,-13717886197.34358,0.0,0.0,0.0,8684477505667597.0,3347733826371013.5
2071,7741723861.588494,2925800640.545554,43328399488.3022,16374939386.00346,-35586675626.7137,-13449138745.457905,0.0,0.0,0.0,8875883389892511.0,3354429294023755.5
2072,7769118369.616761,2878582102.0977755,43320772856.365974,16051036354.531641,-35551654486.749214,-13172454252.433865,0.0,0.0,0.0,9071507859805742.0,3361138152611803.0
2073,7797116013.037692,2832309485.22587,43277820884.438126,15720707808.62291,-35480704871.40044,-12888398323.39704,0.0,0.0,0.0,9271443893035860.0,3367860428917026.5
2074,7820882067.2654915,2785237770.6328235,43234340549.04831,15396974056.113691,-35413458481.782814,-12611736285.480867,0.0,0.0,0.0,9475786516438372.0,3374596149774860.5
2075,7847747381.859592,2740005167.2556,43204260443.87983,15084570272.652725,-35356513062.02024,-12344565105.397125,0.0,0.0,0.0,9684632851260672.0,3381345342074410.0
2076,7877782229.7159,2696560487.5019584,43189122742.46926,14783612758.15755,-35311340512.75336,-12087052270.655592,0.0,0.0,0.0,9898082159302458.0,3388108032758559.0
2077,7911100165.278513,2654867841.5332384,43185653756.2338,14492573849.111145,-35274553590.95529,-11837706007.577908,0.0,0.0,0.0,1.0116235890093484e+16,3394884248824076.0
2078,7947815009.517112,2614891069.955215,43190724815.51598,14210074151.165695,-35242909805.99887,-11595183081.21048,0.0,0.0,0.0,1.0339197729111144e+16,3401674017321724.0
2079,7987846164.107999,2576531001.6443253,43201118384.91562,13934797758.698645,-35213272220.80762,-11358266757.05432,0.0,0.0,0.0,1.0567073647060754e+16,3408477365356367.5
2080,8031306202.801156,2539754231.1850514,43213939949.37388,13665621016.207735,-35182633746.57272,-11125866785.022684,0.0,0.0,0.0,1.0799971950241974e+16,3415294320087080.0
2081,8077844410.060178,2504383422.7053094,43225241115.392494,13401171376.488852,-35147396705.33232,-10896787953.783543,0.0,0.0,0.0,1.1038003332025306e+16,3422124908727254.0
2082,8127585341.476785,2470396726.5330563,43232315924.28326,13140553713.384512,-35104730582.80647,-10670156986.851456,0.0,0.0,0.0,1.1281280925463144e+16,3428969158544708.5
2083,8180655134.542188,2437771962.937291,43232529185.34727,12882959347.58356,-35051874050.805084,-10445187384.64627,0.0,0.0,0.0,1.1529920357060352e+16,3435827096861798.0
2084,8270188215.222916,2416129537.7975736,43247095305.0286,12634607782.939064,-34976907089.80569,-10218478245.14149,0.0,0.0,0.0,1.1784039801729962e+16,3442698751055521.5
2085,8355390838.408375,2393158257.71516,43246469810.009964,12386691220.607183,-34891078971.601585,-9993532962.892023,0.0,0.0,0.0,1.204376003896009e+16,3449584148557632.5
2086,8436505348.3428135,2369010927.139476,43228563441.23767,12138786728.434937,-34792058092.89485,-9769775801.29546,0.0,0.0,0.0,1.2309204510218772e+16,3456483316854748.0
2087,8513807107.383929,2343840813.3859067,43191327144.54777,11890520194.883776,-34677520037.16384,-9546679381.49787,0.0,0.0,0.0,1.2580499377623994e+16,3463396283488457.5
2088,8587606588.461673,2317801687.636265,43132745984.476074,11641561639.482777,-34545139396.014404,-9323759951.846512,0.0,0.0,0.0,1.2857773583906828e+16,3470323076055434.5
2089,8663882084.373852,2292537748.2558393,42925658478.03277,11358498588.885231,-34261776393.658916,-9065960840.62939,0.0,0.0,0.0,1.3141158913696134e+16,3477263722207545.5
2090,8735358263.96031,2266128392.543284,42735927526.69311,11086562888.836239,-34000569262.732796,-8820434496.292955,0.0,0.0,0.0,1.3430790056153996e+16,3484218249651960.5
2091,8804189525.95709,2239200600.326729,42561523961.031105,10824822628.293087,-33757334435.074013,-8585622027.966358,0.0,0.0,0.0,1.3726804668991632e+16,3491186686151264.5
2092,8871067380.892935,2211970471.8106275,42400522507.02016,10572426039.38265,-33529455126.127224,-8360455567.572023,0.0,0.0,0.0,1.4029343443896208e+16,3498169059523567.0
2093,8936457923.848104,2184583707.094191,42251445319.99451,10328680539.178913,-33314987396.1464,-8144096832.0847225,0.0,0.0,0.0,1.433855017339968e+16,3505165397642614.0
